CellSize,CellShape,NucleusDensity,ChromatinTexture,CytoplasmSize,CellAdhesion,MitosisRate,NuclearMembrane,GrowthFactor,OxygenSaturation,Vascularization,InflammationMarkers,Diagnosis,CellType_Epthlial,CellType_Mesnchymal,CellType_???,GeneticMutation_Presnt,GeneticMutation_Absnt
-0.19315541943246198,-0.08214383998500571,-0.1445785279915173,-0.17302724695184085,-0.2571536262712638,-0.1680098880308499,-0.1680220051208307,-0.12973478896285828,-0.22931194204761488,-0.19392013984220652,-0.12366275064007615,-0.0943469792550686,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,1.546109805755517,0.9778523631178014,-0.9778523631178014
-0.2002228946194305,-0.14580693914851814,-0.13940267354779423,-0.12504048499867318,-0.2083387722638838,-0.19345433210003332,-0.16756506567293536,-0.05127490988094588,-0.20780679611155792,-0.16132840151187625,-0.16146567649414117,-0.1636603532575764,-0.9076364731145878,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.2008747018243654,-0.1643099659840086,-0.12925221679799107,-0.1707356989545373,-0.266199752352702,-0.21742509858187756,-0.1844594332951,-0.09365452219342285,-0.2356180873047054,-0.16709255587831126,-0.1737982086592267,0.007472484927165692,-0.9076364731145878,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.14646559861019687,-0.14605951126550967,-0.15200265599189172,-0.1634412420808438,-0.10052338471528247,-0.16948762675982643,-0.22663662705437007,-0.2195868031016217,-0.13189225480704783,-0.16084144931907562,-0.22223841224382557,-0.21387066921267794,1.101762687619266,-0.6418131497883105,-0.5904035559937899,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
9.379705553303202,-0.21656475406868217,-0.16070871672499734,-0.15278683947978142,-0.08589427336379263,-0.23289316642098237,-0.23293984017198646,-0.2828077677975153,-0.11530786642421942,-0.1763362228902513,-0.2587208910955733,-0.29568135965720976,1.101762687619266,-0.6418131497883105,-0.5904035559937899,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.1490943624264655,-0.20826747060499723,-0.13973321296971614,-0.1628442881652857,-0.10753798832396279,-0.17608044431577494,-0.18795799718754996,-0.0843554492269442,-0.25165222114956554,-0.14662403737118673,-0.13913281819033746,-0.1634646007850566,-0.9076364731145878,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.19761383680184016,-0.18405579777938733,-0.13806128149472685,-0.17469720783151624,-0.2285774318500409,-0.128320326848101,-0.1893581215667128,-0.14578546727153477,-0.23204194468102202,-0.18493790723002898,-0.15675299658586167,-0.08574984640004887,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.22923461014919302,-0.14272036593604362,-0.1472193633428652,-0.06683753224576372,-0.18483039007621552,-0.09453099109854478,-0.19697343018240837,-0.12071308440669203,-0.21059641272050314,-0.1726523602020675,-0.052883113627941854,-0.18915687314015803,-0.9076364731145878,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.13471065142535846,-0.12737775585229283,-0.15337575866358402,-0.20673422767139882,-0.0701194552860627,-0.17546615272571853,-0.24516846881145585,-0.2088017081361715,-0.12186806066287836,-0.18176850474526107,-0.0640980121655802,-0.2344161424198645,1.101762687619266,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,-1.022649264569533,1.022649264569533
5.8484970574482045,4.659033491107562,-0.14188356252405848,7.0761220970799075,7.147544235338853,5.917135831031448,-0.19777061486294437,8.059590392532833,-0.6209039710194861,-0.19107880078990208,5.5696565179686885,-0.11541251206432417,-0.9076364731145878,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.21728714153943698,-0.1716766593564955,-0.14259247664198577,-0.11700460737800795,-0.23617770248832096,-0.12803070349213766,5.0631397473298225,-0.14154160288725073,-0.23234530494969127,-0.18977278749072685,-0.28648813603715223,-0.10542813178074135,-0.9076364731145878,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.13656480278568733,-0.14084470823390058,-0.1597045463994129,-0.10566901873206175,-0.10627270959185878,-0.24773928575317036,-0.22969276336365044,-0.27865274638712234,-0.1499834450018684,-0.15969096038779074,-0.18512625365805882,-0.2654978081198438,1.101762687619266,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.2221257862060321,-0.17511437347110811,-0.14181245485942862,-0.08341071660307434,-0.22600074067604503,-0.19703675964378006,-0.1702543223468628,-0.13009468121554274,-0.23953115720438647,-0.17833518937930978,-0.1726638981605229,-0.15913665269352698,-0.9076364731145878,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
9.379705553303202,-0.14196693682449174,-0.15726875821268463,-0.23903054286433553,-0.16574563939198705,-0.16963891940504205,-0.23353048680501193,-0.18527700505185063,-0.16981795651596718,-0.17179514671047807,0.009294673922192277,-0.12290026997525566,1.101762687619266,-0.6418131497883105,-0.5904035559937899,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.17901823174025133,-0.175417053278456,-0.15945719207100167,-0.15420028412067324,-0.07841586638727874,-0.18604294663718893,-0.23113677728535864,-0.23308178001384242,5.895263273613659,-0.17023717717518416,-0.09017093576427808,-0.22641799722315295,1.101762687619266,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.19337174753591055,-0.20036144032148848,-0.13937256851594512,-0.16461642719524075,-0.16851052244882353,-0.15667153844224133,-0.1756033376556773,-0.10112963230488747,-0.22504021186795078,-0.15552482116862926,-0.14690619425094065,-0.10887804925974431,-0.9076364731145878,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.1786752423435727,-0.25036906067462555,-0.13998735376100782,-0.2014376556638736,-0.23893511140853424,-0.25683174032995854,-0.16659190611855365,-0.1279596174209573,-0.23340596778237965,-0.18268173102609944,-0.20110941585354644,-0.07595940064126401,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,1.546109805755517,0.9778523631178014,-0.9778523631178014
-0.1734342943205808,-0.1871509174745226,-0.16061195083266713,-0.1484801631102062,-0.10034325828719731,-0.25294055851089525,-0.23933456034897144,-0.27929910955365317,-0.13573677896723665,-0.1749504618800813,-0.1748969660316156,-0.22851979380915358,1.101762687619266,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.12419820509469555,-0.1945555336971459,-0.1492470543727973,-0.17391725756329432,-0.1444345807078808,-0.1924702382332438,-0.21322222109676708,-0.21296745967344577,-0.2092786133367472,-0.15941812835413655,-0.07679108507386849,-0.22290877912425516,1.101762687619266,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.19439583094178725,-0.06501665745820924,-0.14252689194478446,-0.17483522818010958,-0.20763369711219679,-0.18887578086135062,-0.19234862828030405,-0.10894560158636374,-0.209537836987542,-0.18655569199873426,-0.2214962458842399,-0.1279023691032945,-0.9076364731145878,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.24540569023737618,-0.1929431369055543,-0.13584414449365317,-0.13580017958288262,-0.23071509342337138,-0.14146835361563473,-0.17091236499111806,-0.11833057285497245,-0.18819848173242282,-0.17233974287997858,-0.06575724145906386,-0.0844440476979028,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,1.546109805755517,-1.022649264569533,1.022649264569533
-0.10955830072387951,-0.19395847813536027,-0.15186851345955743,-0.17445904315529875,-0.11283670240127161,-0.18476257833945348,-0.23137023442074228,-0.20392554895487047,-0.15726840125797797,-0.16342128631619932,-0.16394990708122523,-0.2220433123431156,1.101762687619266,-0.6418131497883105,-0.5904035559937899,1.546109805755517,-1.022649264569533,1.022649264569533
-0.1419221677163873,-0.29119140783455194,-0.16923182432115905,-0.15840489863868806,-0.0752424511997218,-0.16182313708767412,-0.25320399992959325,-0.2304365700424249,-0.14597958227113966,-0.17879259266607805,-0.26747471513505544,-0.1923721624278645,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,1.546109805755517,-1.022649264569533,1.022649264569533
-0.17109939218664597,-0.17164732540513072,-0.15125807901434077,-0.19971985879871657,-0.2066761675221449,-0.14494569808358765,-0.21998630163024355,-0.1900545873634645,-0.15050048561824567,-0.1969365325447281,-0.2228315882020396,-0.14415512803951247,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,1.546109805755517,-1.022649264569533,1.022649264569533
-0.1783363468089356,-0.2594303603324379,-0.14305173483270245,-0.1792385988982417,-0.21750713518584672,-0.28760685737191644,-0.16751970632753665,-0.1575922305703994,-0.290968340909646,-0.17592254639751165,-0.13404575825989531,-0.10617645832624627,-0.9076364731145878,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.1888870121980185,-0.1407949637706105,-0.1322439090791421,-0.25954516770370784,-0.21226132228137357,-0.1373887941943349,-0.17336554461652495,-0.11230164524596917,-0.15643765871662527,-0.17033947446248407,-0.07480640075732203,0.03995285214496709,-0.9076364731145878,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.20072193168058872,-0.1797015617765276,-0.14331126200760977,-0.22316100406537454,-0.2727066625940383,-0.18829702100419152,-0.18734530562524615,-0.16754903670582624,-0.25254631729709265,-0.18247894556501942,-0.10845783191658838,-0.03344296576923143,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,1.546109805755517,0.9778523631178014,-0.9778523631178014
-0.13987076316659106,-0.20879905952382422,-0.15803206634988162,-0.19870115090549345,-0.1525186375385873,-0.08875217514710672,-0.2374979159681656,-0.146484130454728,-0.1462652159585855,-0.16361158179578114,-0.1948837303598039,-0.171365489742419,1.101762687619266,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.10555046424079226,-0.24010620027059199,-0.18851218404785378,-0.17480593664299598,-0.19734318692731218,-0.20228899187796737,-0.24296176896689844,-0.17958840550461536,-0.16327481262365792,-0.16942866754425542,-0.2702450080013749,-0.23104548509968706,1.101762687619266,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.18308408254933603,-0.19301891173276892,-0.13769954283748703,-0.22635421215479182,-0.2554527303667515,-0.20640630806897647,-0.17650591282602437,-0.17999282053905397,-0.2373469505135976,-0.1827906966907969,-0.3035564195765539,-0.013173413307600473,-0.9076364731145878,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.20000661303221126,-0.18824791829373055,-0.14060046553236422,-0.1751563283414032,-0.2714136961199695,-0.16034316967893147,-0.1802116753665966,-0.13057276897172224,-0.22351354680482954,-0.18667934179484355,-0.13737392801930245,-0.0641823958568652,-0.9076364731145878,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.19751229126879835,-0.25579247746418365,-0.13330069999157018,-0.19968411820415705,-0.1641565082906749,-0.1636504286452432,-0.17734531146988153,-0.08393630287381953,-0.18900475625149765,-0.14459132788339,-0.15430298119020763,-0.07028168984464823,-0.9076364731145878,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.19513777797089718,-0.15859249902398456,-0.15344789723590033,-0.13913266676657632,-0.0544366901715487,-0.1275066694040667,-0.24125981615023134,-0.24140889995428252,-0.15519610668113995,-0.1748232566251333,-0.20844950932716966,-0.24136370203860144,1.101762687619266,-0.6418131497883105,-0.5904035559937899,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.19935862493774972,-0.1595345465580969,-0.15917162848361308,-0.20680049438116882,-0.08355788552791532,-0.1625404176785602,-0.23907450116793177,-0.2326916313624858,-0.15774546000778927,-0.17849136362079898,-0.21443290612722815,-0.17801277701770932,1.101762687619266,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.14499867943194722,-0.149369259797767,-0.17290772988582953,-0.18555349439900398,-0.2084225257477655,-0.17988544311815174,-0.22903112168394496,-0.20948045274504362,-0.1895208356583329,-0.16341134820797976,-0.17090676248500006,-0.19002191560068546,1.101762687619266,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.1273455353787976,-0.1583647070070609,-0.15787543283120728,-0.16492984062531627,-0.07117298928383264,-0.15727694095261358,-0.24473952720375108,-0.20997226220739382,-0.1281262508536332,-0.16882552490763236,-0.16446467725203415,-0.2685272508436679,1.101762687619266,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.1581573632657079,-0.10290254464731764,-0.15421448196082937,-0.20301441109667964,-0.16633404109226838,-0.2081378097984923,-0.22036910767367252,-0.2105727046012533,-0.18516985184199772,-0.17099869606480317,-0.32294755260573366,-0.14141596070121842,1.101762687619266,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.21156886189991622,-0.06514067935832253,-0.1472045366826965,-0.12804306926181988,-0.2379467966274435,-0.17967383067017642,-0.1846854401483781,-0.1380539303887306,-0.22217250756469184,-0.19866877954691636,-0.17554742308774648,-0.1377165449669544,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.13601005162734892,-0.18980968009261992,-0.15566494020060992,-0.1892574199683837,-0.10412842337421134,-0.19574385191361288,-0.23069769683143265,-0.23085013261642387,-0.14298481836892848,-0.1769860316772238,-0.1812520826488958,-0.20080083143003885,1.101762687619266,-0.6418131497883105,-0.5904035559937899,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.2043709702409607,-0.14669113154170443,-0.13767744606563692,-0.23367332937695823,-0.276570763194917,-0.24817776522555282,-0.16910598294166132,-0.11382813298007213,-0.19975214982335274,-0.20491432714704969,-0.15350191733232985,-0.07054389518897097,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,1.546109805755517,-1.022649264569533,1.022649264569533
9.379705553303202,-0.10987569186273002,-0.15728987100226619,-0.1303794783447742,-0.10774330237579986,-0.18705449559316842,-0.23190486028314405,-0.2286759994139551,-0.1569472435350247,-0.17970511732209735,-0.09831248738837377,-0.25443854177823305,1.101762687619266,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.18248803865068305,-0.196985101693865,-0.14831485787587018,-0.14864619090870376,-0.2415613764301816,-0.21526706047885782,-0.19536789764652382,-0.14672063355110648,-0.2223866480696472,-0.19711701946504104,-0.039680544417662396,-0.09651357120559413,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,1.546109805755517,-1.022649264569533,1.022649264569533
-0.1562476413062492,-0.11521105327075316,1.9249923426049131,-0.22891884486239564,-0.2563614179677732,-0.20927622751745986,-0.17908069425544024,-0.12286828419952817,-0.22676626126641009,-0.17658836109045895,-0.08446796551846965,-0.04912117292609876,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,1.546109805755517,-1.022649264569533,1.022649264569533
-0.1442158091535503,-0.13941869315892874,-0.1385821691666155,-0.14126527578431303,-0.18313177572631342,-0.16072327250175458,-0.1845128340415426,-0.10592214756795135,-0.24677271139404308,-0.1659386912185493,-0.19893072073517507,-0.10355172510118033,-0.9076364731145878,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.19850795872816657,-0.1785920549098447,-0.14341389823523118,-0.1459724428809185,-0.23390796078637238,-0.0829094249392526,-0.19141836380879573,-0.07244500417548418,-0.23394351723347281,-0.18202325847611645,-0.13043005016045253,-0.10498233378880348,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,1.546109805755517,0.9778523631178014,-0.9778523631178014
-0.25322342091426003,-0.23746653332558806,-0.13860656430910612,-0.13004476396600953,-0.23533770041735433,-0.19994830233525515,-0.19409699039686498,-0.1342040703333239,-0.09134989883678751,-0.19749462087516959,-0.1438969792172817,-0.1573310085743278,-0.9076364731145878,-0.6418131497883105,-0.5904035559937899,1.546109805755517,0.9778523631178014,-0.9778523631178014
-0.12375065138421364,-0.19393590133920494,-0.14521317009533508,-0.18172682354758984,-0.08801442169274651,-0.13896360890503456,-0.2384014654612554,-0.20812119429993245,-0.11233704511725355,-0.17829401126086172,-0.10768344578261443,-0.23753560058241016,1.101762687619266,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.15337966355756597,-0.17455356537710642,-0.16385977672830163,-0.17158850949153281,-0.15858850365900234,-0.15564986830303662,1.5714905883401695,-0.20792662708895113,-0.2133226392274112,-0.19239206901237002,-0.15454104985349018,-0.1951575493275257,1.101762687619266,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,-1.022649264569533,1.022649264569533
-0.1805723989127156,-0.22192753655815262,-0.14608278664903868,-0.1851064979135693,-0.27112602130414115,-0.1384680868866848,-0.2051615374901965,-0.1823821306054432,-0.2051845603864286,-0.19304773767341746,-0.1607669117697635,-0.12215232848460214,-0.9076364731145878,1.5580858702097802,-0.5904035559937899,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.14101379505183295,-0.21851331102295937,-0.1550783577798443,-0.11247805224370148,-0.12338274020483146,-0.17070194616578713,-0.21659251459275064,-0.23881211335487987,-0.16567243929569944,-0.17309797842613353,-0.15318153950688895,-0.24376953434996462,1.101762687619266,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,-1.022649264569533,1.022649264569533
5.774770929055507,3.7796592965911704,2.4222072659387415,3.890229601719564,6.425264400532187,7.568711005998452,1.8584330745314839,6.357834842880845,5.035086053963841,4.599605404614641,5.737600925086896,6.14181112932979,1.101762687619266,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
-0.1024174076161662,-0.14209246229409403,-0.16300026615212826,-0.18634950534900338,-0.19683767244551706,-0.198007104095323,-0.22059364529599812,-0.18595815740325805,-0.161446604759983,-0.1570747194178123,-0.18333479625192659,-0.17763915249095466,1.101762687619266,-0.6418131497883105,1.6937567361306989,-0.6467845920628796,0.9778523631178014,-0.9778523631178014
